80,17094,60,378,40,364,14,20,5,5,4,5,1,0,0,1,1,324,141,1,1,1,1,1,2,0,0,0,0,1380,1380,324,141,324,141,6900,61440,512,8192,0,0,WWW
80,17029,60,371,40,357,14,20,5,5,4,5,1,0,0,1,1,317,140,1,1,1,1,1,2,0,0,0,0,1380,1380,317,140,317,140,6900,61440,512,8192,0,0,WWW
80,17092,60,378,40,364,14,20,5,5,4,5,1,0,0,1,1,324,141,1,1,1,1,1,2,0,0,0,0,1380,1380,324,141,324,141,6900,61440,512,8192,0,0,WWW
80,17093,60,379,40,365,14,20,5,5,4,5,2,0,0,1,1,325,141,1,1,1,1,1,1,0,0,0,0,1380,1380,325,141,325,141,6900,61440,512,8192,0,0,WWW
80,16910,60,372,40,358,14,20,5,5,4,5,1,0,0,1,1,318,140,1,1,1,1,1,2,0,0,0,0,1380,1380,318,140,318,140,6900,61440,512,8192,0,0,WWW
80,16911,60,372,40,358,14,20,5,5,4,5,2,0,0,1,1,318,141,1,1,1,1,1,1,0,0,0,0,1380,1380,318,141,318,141,6900,61440,512,8192,0,0,WWW
80,16908,60,380,40,366,14,20,5,5,4,5,1,0,0,1,1,326,141,1,1,1,1,1,2,0,0,0,0,1380,1380,326,141,326,141,6900,61440,512,8192,0,0,WWW
80,16915,60,376,40,362,14,20,5,5,4,5,1,0,0,1,1,322,141,1,1,1,1,1,2,0,0,0,0,1380,1380,322,141,322,141,6900,61440,512,8192,0,0,WWW
80,16944,60,373,40,359,14,20,5,5,4,5,2,0,0,1,1,319,140,1,1,1,1,1,1,0,0,0,0,1380,1380,319,140,319,140,6900,61440,512,8192,0,0,WWW
80,18544,60,389,40,375,14,20,5,5,4,5,1,0,0,1,1,335,142,1,1,1,1,1,2,0,0,0,0,1380,1380,335,142,335,142,6900,61440,512,8192,0,0,WWW
80,18611,60,388,40,374,14,20,5,5,4,5,1,0,0,1,1,334,142,1,1,1,1,1,2,0,0,0,0,1380,1380,334,142,334,142,6900,61440,512,8192,0,0,WWW
80,18549,60,386,40,372,14,20,5,5,4,5,2,0,0,1,1,332,140,1,1,1,1,1,1,0,0,0,0,1380,1380,332,140,332,140,6900,61440,512,8192,0,0,WWW
80,18612,60,387,40,373,14,20,5,5,4,5,1,0,0,1,1,333,143,1,1,1,1,1,2,0,0,0,0,1380,1380,333,143,333,143,6900,61440,512,8192,0,0,WWW
80,18593,60,389,40,375,14,20,5,5,4,5,1,0,0,1,1,335,141,1,1,1,1,1,2,0,0,0,0,1380,1380,335,141,335,141,6900,61440,512,8192,0,0,WWW
80,18539,60,393,40,379,14,20,5,5,4,5,1,0,0,1,1,339,142,1,1,1,1,1,2,0,0,0,0,1380,1380,339,142,339,142,6900,61440,512,8192,0,0,WWW
80,18602,60,60,40,44,16,20,4,2,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1380,1380,0,0,0,0,6900,8192,512,8192,0,0,WWW
80,18536,60,372,40,358,14,20,5,5,4,5,1,0,0,1,1,318,143,1,1,1,1,1,2,0,0,0,0,1380,1380,318,143,318,143,6900,61440,512,8192,0,0,WWW
80,18543,60,380,40,366,14,20,5,5,4,5,1,0,0,1,1,326,143,1,1,1,1,1,2,0,0,0,0,1380,1380,326,143,326,143,6900,61440,512,8192,0,0,WWW
80,18540,60,392,40,378,14,20,5,5,4,5,1,0,0,1,1,338,143,1,1,1,1,1,2,0,0,0,0,1380,1380,338,143,338,143,6900,61440,512,8192,0,0,WWW
80,18546,60,390,40,376,14,20,5,5,4,5,1,0,0,1,1,336,142,1,1,1,1,1,2,0,0,0,0,1380,1380,336,142,336,142,6900,61440,512,8192,0,0,WWW
80,20761,60,1434,40,1420,14,20,19,48,18,48,3,0,0,1,44,392,26495,1,19,1,1,1,1,0,0,0,0,1380,1380,392,1380,392,256,6900,8760,512,6272,0,0,WWW
80,20766,60,590,40,576,14,20,8,14,7,14,2,0,0,1,11,266,5355,1,1,1,1,1,1,0,0,0,0,1380,1380,266,536,266,19,6900,61440,512,8192,0,0,WWW
80,20764,60,590,40,576,14,20,13,42,12,42,2,0,0,1,38,280,20085,1,1,1,1,1,1,0,0,0,0,1380,1380,280,536,280,277,6900,61440,512,8192,0,0,WWW
80,20767,60,551,40,537,14,20,5,5,4,5,1,0,0,1,1,279,497,1,1,1,1,1,2,0,0,0,0,1380,1380,279,497,279,497,6900,61440,512,8192,0,0,WWW
80,20770,60,590,40,576,14,20,7,10,6,10,2,0,0,1,7,274,3205,1,1,1,1,1,1,0,0,0,0,1380,1380,274,536,274,37,6900,61440,512,8192,0,0,WWW
80,20771,60,347,40,333,14,20,5,5,4,5,2,0,0,1,1,274,293,1,1,1,1,1,1,0,0,0,0,1380,1380,274,293,274,293,6900,61440,512,8192,0,0,WWW
80,20768,60,590,40,576,14,20,9,24,8,24,2,0,0,1,21,281,11186,1,1,1,1,1,1,0,0,0,0,1380,1380,281,536,281,490,6900,61440,512,8192,0,0,WWW
80,20769,60,590,40,576,14,20,7,9,6,9,2,0,0,1,6,281,2883,1,1,1,1,1,1,0,0,0,0,1380,1380,281,536,281,227,6900,61440,512,8192,0,0,WWW
80,20772,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,274,727,1,1,1,1,1,1,0,0,0,0,1380,1380,274,512,274,215,6900,61440,512,8192,0,0,WWW
80,20773,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,277,727,1,1,1,1,1,1,0,0,0,0,1380,1380,277,512,277,215,6900,61440,512,8192,0,0,WWW
80,20774,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,273,700,1,1,1,1,1,1,0,0,0,0,1380,1380,273,512,273,188,6900,61440,512,8192,0,0,WWW
80,20775,60,566,40,552,14,20,6,6,5,6,2,0,0,1,3,277,910,1,2,1,1,1,2,0,0,0,0,1380,1380,277,512,277,199,6900,61440,512,8192,0,0,WWW
80,21089,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,280,768,1,1,1,1,1,1,0,0,0,0,1380,1380,280,512,280,256,6900,61440,512,8192,0,0,WWW
80,21060,60,523,40,509,14,20,11,33,10,33,3,0,0,1,29,469,7369,1,15,1,1,1,1,0,0,0,0,1380,1380,469,256,469,201,6900,8760,512,6566,0,0,WWW
80,21043,60,366,40,352,14,20,6,8,5,8,3,0,0,1,4,312,781,1,2,1,1,1,1,0,0,0,0,1380,1380,312,256,312,13,6900,8760,512,6240,0,0,WWW
80,21107,60,421,40,407,14,20,5,5,4,5,1,0,0,1,1,367,143,1,1,1,1,1,2,0,0,0,0,1380,1380,367,143,367,143,6900,61440,512,8192,0,0,WWW
80,21234,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,280,783,1,1,1,1,1,1,0,0,0,0,1380,1380,280,512,280,271,6900,61440,512,8192,0,0,WWW
80,21303,60,353,40,339,14,20,5,5,4,5,2,0,0,1,1,270,299,1,1,1,1,1,1,0,0,0,0,1380,1380,270,299,270,299,6900,61440,512,8192,0,0,WWW
80,21283,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,589,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,77,6900,8760,512,6380,0,0,WWW
80,21254,60,346,40,332,14,20,5,5,4,5,2,0,0,1,1,272,292,1,1,1,1,1,1,0,0,0,0,1380,1380,272,292,272,292,6900,61440,512,8192,0,0,WWW
80,21284,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,590,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,78,6900,8760,512,6380,0,0,WWW
80,21216,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,278,769,1,1,1,1,1,1,0,0,0,0,1380,1380,278,512,278,257,6900,61440,512,8192,0,0,WWW
80,21157,60,1434,40,1420,14,20,32,75,31,75,3,0,0,1,71,472,62913,1,28,1,1,1,1,0,0,0,0,1380,1380,472,1380,472,33,6900,8760,512,6608,0,0,WWW
80,21494,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,585,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,73,6900,8760,512,6380,0,0,WWW
80,21563,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,637,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,125,6900,8760,512,6380,0,0,WWW
80,21627,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,431,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21690,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,430,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21625,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,407,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21688,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,431,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21567,60,345,40,331,14,20,6,7,5,7,3,0,0,1,3,291,541,1,2,1,1,1,1,0,0,0,0,1380,1380,291,256,291,29,6900,8760,512,6402,0,0,WWW
80,21631,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,433,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21694,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,426,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21474,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,586,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,74,6900,8760,512,6380,0,0,WWW
80,21350,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,588,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,76,6900,8760,512,6380,0,0,WWW
80,21318,60,344,40,330,14,20,6,8,5,8,3,0,0,1,4,290,908,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,140,6900,8760,512,6380,0,0,WWW
80,21610,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,615,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,103,6900,8760,512,6380,0,0,WWW
80,21413,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,591,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,79,6900,8760,512,6380,0,0,WWW
80,21608,60,344,40,330,14,20,6,7,5,7,3,0,0,1,3,290,620,1,2,1,1,1,1,0,0,0,0,1380,1380,290,256,290,108,6900,8760,512,6380,0,0,WWW
80,21673,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,432,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21613,60,329,40,315,14,20,5,7,4,7,3,0,0,1,3,275,387,1,2,1,1,1,1,0,0,0,0,1380,1380,275,256,275,5,6900,8760,512,6325,0,0,WWW
80,21676,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,429,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21878,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,279,711,1,1,1,1,1,1,0,0,0,0,1380,1380,279,512,279,199,6900,61440,512,8192,0,0,WWW
80,21745,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,431,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21750,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,278,669,1,1,1,1,1,1,0,0,0,0,1380,1380,278,512,278,157,6900,61440,512,8192,0,0,WWW
80,21749,60,334,40,320,14,20,5,7,4,7,3,0,0,1,3,280,431,1,2,1,1,1,1,0,0,0,0,1380,1380,280,256,280,5,6900,8760,512,6160,0,0,WWW
80,21802,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,282,783,1,1,1,1,1,1,0,0,0,0,1380,1380,282,512,282,271,6900,61440,512,8192,0,0,WWW
80,21770,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,275,700,1,1,1,1,1,1,0,0,0,0,1380,1380,275,512,275,188,6900,61440,512,8192,0,0,WWW
80,21771,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,276,727,1,1,1,1,1,1,0,0,0,0,1380,1380,276,512,276,215,6900,61440,512,8192,0,0,WWW
80,21864,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,279,727,1,1,1,1,1,1,0,0,0,0,1380,1380,279,512,279,215,6900,61440,512,8192,0,0,WWW
80,21775,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,280,669,1,1,1,1,1,1,0,0,0,0,1380,1380,280,512,280,157,6900,61440,512,8192,0,0,WWW
80,21871,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,280,769,1,1,1,1,1,1,0,0,0,0,1380,1380,280,512,280,257,6900,61440,512,8192,0,0,WWW
80,27021,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,413,541,1,1,1,1,1,1,0,0,0,0,1380,1380,413,512,413,29,6900,61440,512,8192,0,0,WWW
80,27022,60,590,40,576,14,20,13,44,12,44,2,0,0,1,41,414,21893,1,1,1,1,1,1,0,0,0,0,1380,1380,414,536,414,477,6900,61440,512,8192,0,0,WWW
80,27219,60,359,40,345,14,20,5,5,4,5,2,0,0,1,1,275,305,1,1,1,1,1,1,0,0,0,0,1380,1380,275,305,275,305,6900,61440,512,8192,0,0,WWW
80,27282,60,1434,40,1420,14,20,49,108,48,108,3,0,0,1,104,273,108663,1,43,1,1,1,1,0,0,0,0,1380,1380,273,1380,273,243,6900,8760,512,6279,0,0,WWW
80,27216,60,417,40,403,14,20,5,5,4,5,1,0,0,1,1,363,142,1,1,1,1,1,2,0,0,0,0,1380,1380,363,142,363,142,6900,61440,512,8192,0,0,WWW
80,27217,60,521,40,507,14,20,5,5,4,5,2,0,0,1,1,275,467,1,1,1,1,1,1,0,0,0,0,1380,1380,275,467,275,467,6900,61440,512,8192,0,0,WWW
80,27156,60,413,40,399,14,20,5,5,4,5,1,0,0,1,1,359,142,1,1,1,1,1,2,0,0,0,0,1380,1380,359,142,359,142,6900,61440,512,8192,0,0,WWW
80,27030,60,422,40,408,14,20,5,5,4,5,2,0,0,1,1,368,143,1,1,1,1,1,1,0,0,0,0,1380,1380,368,143,368,143,6900,61440,512,8192,0,0,WWW
80,27157,60,414,40,400,14,20,5,5,4,5,1,0,0,1,1,360,142,1,1,1,1,1,2,0,0,0,0,1380,1380,360,142,360,142,6900,61440,512,8192,0,0,WWW
80,27094,60,421,40,407,14,20,5,5,4,5,2,0,0,1,1,367,142,1,1,1,1,1,1,0,0,0,0,1380,1380,367,142,367,142,6900,61440,512,8192,0,0,WWW
80,27221,60,530,40,516,14,20,5,5,4,5,2,0,0,1,1,274,476,1,1,1,1,1,1,0,0,0,0,1380,1380,274,476,274,476,6900,61440,512,8192,0,0,WWW
80,27093,60,418,40,404,14,20,5,5,4,5,2,0,0,1,1,364,141,1,1,1,1,1,1,0,0,0,0,1380,1380,364,141,364,141,6900,61440,512,8192,0,0,WWW
80,27294,60,372,40,358,14,20,5,5,4,5,2,0,0,1,1,273,318,1,1,1,1,1,1,0,0,0,0,1380,1380,273,318,273,318,6900,61440,512,8192,0,0,WWW
80,27295,60,372,40,358,14,20,5,5,4,5,2,0,0,1,1,273,318,1,1,1,1,1,1,0,0,0,0,1380,1380,273,318,273,318,6900,61440,512,8192,0,0,WWW
80,27293,60,354,40,340,14,20,5,5,4,5,2,0,0,1,1,272,300,1,1,1,1,1,1,0,0,0,0,1380,1380,272,300,272,300,6900,61440,512,8192,0,0,WWW
80,27296,60,323,40,309,14,20,10,27,9,27,3,0,0,1,23,269,5887,1,12,1,1,1,1,0,0,0,0,1380,1380,269,256,269,255,6900,8760,512,6187,0,0,WWW
80,27023,60,407,40,393,14,20,5,5,4,5,2,0,0,1,1,353,143,1,1,1,1,1,1,0,0,0,0,1380,1380,353,143,353,143,6900,61440,512,8192,0,0,WWW
80,27155,60,413,40,399,14,20,5,5,4,5,2,0,0,1,1,359,141,1,1,1,1,1,1,0,0,0,0,1380,1380,359,141,359,141,6900,61440,512,8192,0,0,WWW
80,27218,60,324,40,310,14,20,8,18,7,18,3,0,0,1,14,270,3362,1,7,1,1,1,1,0,0,0,0,1380,1380,270,256,270,34,6900,8760,512,6210,0,0,WWW
80,27297,60,528,40,514,14,20,5,5,4,5,2,0,0,1,1,273,474,1,1,1,1,1,1,0,0,0,0,1380,1380,273,474,273,474,6900,61440,512,8192,0,0,WWW
80,27310,60,566,40,552,14,20,6,5,5,5,2,0,0,1,2,267,769,1,1,1,1,1,1,0,0,0,0,1380,1380,267,512,267,257,6900,61440,512,8192,0,0,WWW
80,27369,60,412,40,398,14,20,5,5,4,5,2,0,0,1,1,265,358,1,1,1,1,1,1,0,0,0,0,1380,1380,265,358,265,358,6900,61440,512,8192,0,0,WWW
80,27309,60,354,40,340,14,20,5,5,4,5,2,0,0,1,1,273,300,1,1,1,1,1,1,0,0,0,0,1380,1380,273,300,273,300,6900,61440,512,8192,0,0,WWW
80,27370,60,596,40,582,14,20,6,9,5,9,3,0,0,1,5,542,1171,1,3,1,1,1,1,0,0,0,0,1380,1380,542,256,542,147,6900,8760,512,6504,0,0,WWW
80,27434,60,596,40,582,14,20,5,7,4,7,3,0,0,1,2,542,289,1,1,1,1,1,1,0,0,0,0,1380,1380,542,256,542,33,6900,8760,512,6504,0,0,WWW
80,27545,60,325,40,311,14,20,7,14,6,14,3,0,0,1,10,271,2337,1,5,1,1,1,1,0,0,0,0,1380,1380,271,256,271,33,6900,8760,512,6233,0,0,WWW
80,27658,60,1434,40,1420,14,20,15,37,14,37,3,0,0,1,33,271,11817,1,16,1,1,1,1,0,0,0,0,1380,1380,271,1380,271,256,6900,8760,512,6233,0,0,WWW
80,27498,60,323,40,309,14,20,9,21,8,21,3,0,0,1,17,269,4219,1,9,1,1,1,1,0,0,0,0,1380,1380,269,256,269,123,6900,8760,512,6187,0,0,WWW
80,27659,60,1434,40,1420,14,20,16,44,15,44,3,0,0,1,40,276,20646,1,19,1,1,1,1,0,0,0,0,1380,1380,276,1380,276,256,6900,8760,512,6348,0,0,WWW
80,27497,60,1434,40,1420,14,20,18,47,17,47,3,0,0,1,43,474,24558,1,17,1,1,1,1,0,0,0,0,1380,1380,474,1380,474,256,6900,8760,512,6636,0,0,WWW
80,27664,60,325,40,311,14,20,8,19,7,19,3,0,0,1,15,271,3805,1,8,1,1,1,1,0,0,0,0,1380,1380,271,256,271,221,6900,8760,512,6233,0,0,WWW
80,27670,60,335,40,321,14,20,5,7,4,7,3,0,0,1,2,281,345,1,1,1,1,1,1,0,0,0,0,1380,1380,281,256,281,89,6900,8760,512,6182,0,0,WWW
80,27668,60,331,40,317,14,20,6,10,5,10,3,0,0,1,6,277,1338,1,3,1,1,1,1,0,0,0,0,1380,1380,277,256,277,58,6900,8760,512,6371,0,0,WWW
80,27669,60,336,40,322,14,20,14,29,13,29,3,0,0,1,25,282,6164,1,13,1,1,1,1,0,0,0,0,1380,1380,282,256,282,20,6900,8760,512,6204,0,0,WWW
80,27778,60,336,40,322,14,20,5,7,4,7,3,0,0,1,2,282,308,1,1,1,1,1,1,0,0,0,0,1380,1380,282,256,282,52,6900,8760,512,6204,0,0,WWW
80,27779,60,335,40,321,14,20,5,7,4,7,3,0,0,1,2,281,308,1,1,1,1,1,1,0,0,0,0,1380,1380,281,256,281,52,6900,8760,512,6182,0,0,WWW
80,27777,60,339,40,325,14,20,5,7,4,7,3,0,0,1,2,285,308,1,1,1,1,1,1,0,0,0,0,1380,1380,285,256,285,52,6900,8760,512,6270,0,0,WWW
80,27782,60,335,40,321,14,20,6,7,5,7,3,0,0,1,2,281,344,1,1,1,1,1,1,0,0,0,0,1380,1380,281,256,281,88,6900,8760,512,6182,0,0,WWW
80,27780,60,339,40,325,14,20,6,7,5,7,3,0,0,1,2,285,308,1,1,1,1,1,1,0,0,0,0,1380,1380,285,256,285,52,6900,8760,512,6270,0,0,WWW
80,27722,60,336,40,322,14,20,5,7,4,7,3,0,0,1,2,282,308,1,1,1,1,1,1,0,0,0,0,1380,1380,282,256,282,52,6900,8760,512,6204,0,0,WWW
80,27781,60,332,40,318,14,20,10,18,9,18,3,0,0,1,14,278,3403,1,7,1,1,1,1,0,0,0,0,1380,1380,278,256,278,75,6900,8760,512,6394,0,0,WWW
80,27723,60,329,40,315,14,20,5,7,4,7,3,0,0,1,2,275,308,1,1,1,1,1,1,0,0,0,0,1380,1380,275,256,275,52,6900,8760,512,6325,0,0,WWW
80,27666,60,327,40,313,14,20,5,7,4,7,3,0,0,1,2,273,430,1,1,1,1,1,1,0,0,0,0,1380,1380,273,256,273,174,6900,8760,512,6279,0,0,WWW
80,27667,60,328,40,314,14,20,6,9,5,9,3,0,0,1,5,274,1071,1,3,1,1,1,1,0,0,0,0,1380,1380,274,256,274,47,6900,8760,512,6302,0,0,WWW
80,27783,60,1434,40,1420,14,20,21,44,20,44,3,0,0,1,40,455,20548,1,18,1,1,1,1,0,0,0,0,1380,1380,455,1380,455,256,6900,8760,512,6370,0,0,WWW
80,27787,60,337,40,323,14,20,12,31,11,31,3,0,0,1,27,283,6777,1,14,1,1,1,1,0,0,0,0,1380,1380,283,256,283,121,6900,8760,512,6226,0,0,WWW
80,22399,60,1434,40,1420,14,20,18,28,17,28,2,0,0,1,24,387,32829,1,1,1,1,1,1,0,0,0,0,1380,1460,387,1380,387,1089,7300,61440,512,61440,0,0,WWW
80,22447,60,1434,40,1420,14,20,22,26,21,26,2,0,0,10,22,2366,21345,10,10,1,1,1,1,0,0,0,0,1380,1460,250,1380,213,72,7300,61440,512,61440,0,0,WWW
80,22448,60,1434,40,1420,14,20,34,54,33,54,1,0,0,10,51,2391,60252,10,11,1,1,1,1,0,0,0,0,1380,1460,253,1380,214,135,7300,61440,512,61440,0,0,WWW
80,22449,60,1434,40,1420,14,20,14,13,13,13,1,0,0,5,10,1199,9617,5,5,1,1,1,1,0,0,0,0,1380,1460,242,1380,237,312,7300,61440,512,61440,0,0,WWW
80,26203,60,805,40,791,14,20,6,4,5,4,1,0,0,1,1,236,751,1,1,1,1,1,1,0,0,0,0,1380,1460,236,751,236,751,7300,61440,512,61440,0,0,WWW
80,26200,60,494,40,480,14,20,5,6,4,6,2,0,0,1,2,440,312,1,2,1,1,1,1,0,0,0,0,1380,1460,440,307,440,5,7300,61440,512,61440,0,0,WWW
80,26201,60,1434,40,1420,14,20,291,580,290,580,2,0,0,1,576,402,793834,1,1,1,1,1,1,0,0,0,0,1380,1460,402,1380,402,334,7300,61440,512,61440,0,0,WWW
80,26239,60,1434,40,1420,14,20,14,24,13,24,2,0,0,1,20,400,24834,1,3,1,1,1,1,0,0,0,0,1380,1460,400,1380,400,138,7300,61440,512,61440,0,0,WWW
80,26243,60,1434,40,1420,14,20,18,13,17,13,3,0,0,7,8,1685,7465,7,7,1,1,1,1,0,0,0,0,1380,1460,253,1380,233,401,7300,61440,512,61440,0,0,WWW
80,26247,60,1434,40,1420,14,20,17,12,16,12,2,0,0,7,8,1653,7448,7,7,1,1,1,1,0,0,0,0,1380,1460,254,1380,227,343,7300,61440,512,61440,0,0,WWW
80,26259,60,1434,40,1420,14,20,15,27,14,27,2,0,0,1,23,400,28874,1,4,1,1,1,1,0,0,0,0,1380,1460,400,1380,400,131,7300,61440,512,61440,0,0,WWW
80,26437,60,1434,40,1420,14,20,8,6,7,6,1,0,0,2,3,490,2106,2,2,1,1,1,1,0,0,0,0,1380,1460,254,1380,236,82,7300,61440,512,61440,0,0,WWW
80,26358,60,554,40,540,14,20,12,8,11,8,1,0,0,5,5,1174,2298,5,5,1,1,1,1,0,0,0,0,1380,1460,244,500,229,399,7300,61440,512,61440,0,0,WWW
80,26736,60,1434,40,1420,14,20,8,10,7,10,1,0,0,1,7,396,8845,1,1,1,1,1,1,0,0,0,0,1380,1460,396,1380,396,565,7300,61440,512,61440,0,0,WWW
80,26737,60,1434,40,1420,14,20,6,5,5,5,1,0,0,1,2,248,1668,1,1,1,1,1,1,0,0,0,0,1380,1460,248,1380,248,288,7300,61440,512,61440,0,0,WWW
80,26853,60,698,40,684,14,20,14,8,13,8,1,0,0,5,5,1184,2541,5,5,1,1,1,1,0,0,0,0,1380,1460,254,644,229,400,7300,61440,512,61440,0,0,WWW
80,26899,60,1434,40,1420,14,20,11,8,10,8,1,0,0,4,5,969,2836,4,4,1,1,1,1,0,0,0,0,1380,1460,249,1380,233,81,7300,61440,512,61440,0,0,WWW
